id,pair,buyDiffBps,sellDiffBps,Diff,DexSlip,CexSlip,netProfit,isProfitable,executedQtyDst,executedDstPrice,executedQtySrc,executedSrcPrice,trade_ts,label_regression,label_class
1759580247806,"P3_100_eden/usdt",0.3,0,0.3,0.18,-0.03,0.7873148863270039,1,2223.3966917934586,0.3602,2223.3966917934586,0.3597738554494117,2025-10-04T12:17:27.806Z,0.7873148863270039,1
1759578462993,"U3_3000_aave/bnb->P3_500_bnb/usd1",0.3,0,0.3,0.12,0.01,0.8564157728141154,1,2.1574434927441013,283.3136213355561,2.1574434927441013,282.86,2025-10-04T11:47:42.993Z,0.8564157728141154,1
1759578187219,"P3_100_0g/usdt",0.26,0,0.26,0.11,0.55,-1.2076683966339772,0,94.21556816005454,3.0213,94.21556816005454,3.033513880570807,2025-10-04T11:43:07.219Z,-1.2076683966339772,0
1759576900784,"P3_100_ff/usdt",0.26,0,0.26,0.24,0.1,-0.5709987851735431,0,4325.878708989425,0.18482,4325.878708989425,0.18491503202290907,2025-10-04T11:21:40.784Z,-0.5709987851735431,0
1759576095373,"U3_3000_uni/bnb->P3_500_bnb/usd1",0.61,0,0.61,0.68,-0.04,-0.028920839518102242,0,8.251724420842777,7.9530857934342,8.251724420842777,7.955,2025-10-04T11:08:15.373Z,-0.028920839518102242,0
1759576095141,"P3_500_bnb/usd1",0.52,0,0.52,0.53,0.11,-0.24800576858370887,0,0.14690245746183675,1150.2218100542348,0.14690245746183675,1151.68,2025-10-04T11:08:15.141Z,-0.24800576858370887,0
1759575814275,"P3_500_bnb/eth->P3_500_bnb/usd1",0,0,0,0,0,0.002560484709160619,1,0.00054001235618772,4495.610651985819,0.00054001235618772,4489.97,2025-10-04T11:03:34.275Z,0.002560484709160619,1
1759575724844,"P3_100_0g/usdt",0.23,0,0.23,0.14,0.72,-1.2318805236624457,0,62.60353405750426,3.044071,62.60353405750426,3.0631396775296347,2025-10-04T11:02:04.844Z,-1.2318805236624457,0
1759575252272,"P3_100_mira/usdt",0.53,0,0.53,0.38,0.22,-0.3599141363509972,0,590.2905700395,0.6287160195277728,590.2905700395,0.6292,2025-10-04T10:54:12.272Z,-0.3599141363509972,0
1759574795608,"P3_100_hemi/usdt",0.4,0,0.4,0.34,0.22,-0.6351687829213446,0,3847.0547227014963,0.090503,3847.0547227014963,0.09065000461131223,2025-10-04T10:46:35.608Z,-0.6351687829213446,0
1759574531694,"P3_10000_xpl/bnb->P3_100_bnb/usdt",0.41,0,0.41,0.14,0.31,-0.03980673828935475,0,109.4386807793091,0.9031168878317255,109.4386807793091,0.9033,2025-10-04T10:42:11.694Z,-0.03980673828935475,0
