buyDiffBps,sellDiffBps,Diff,DexSlip,CexSlip,netProfit,isProfitable,executedQtyDst,executedDstPrice,executedQtySrc,executedSrcPrice
0.34,0,0.34,0.25,-0.31,3.2269860820757073,1,2247.6431102730776,0.3574,2247.6431102730776,0.35589280003746393
0.08,0,0.08,0.11,0.15,-1.3518833902597278,0,3.055048784587955,233.54,3.055048784587955,233.93579995505448
0.29,0,0.29,0.22,0.25,-1.6031454304897277,0,4087.2059269015463,0.19536,4087.2059269015463,0.19571316305229772
0.18,0,0.18,0.05,-0.21,0.29486542949430217,1,25.63498590691602,3.665635588268403,25.63498590691602,3.6534
0.29,0,0.29,0.22,-0.27,0.7805724627374566,1,68.22559116995868,3.673375726066897,68.22559116995868,3.6612
0.17,0,0.17,0.12,-0.38,3.293952394136457,1,918.3523403287611,0.8748,918.3523403287611,0.871038233227169
0.24,0,0.24,0.12,0.08,0.030114597905023834,1,19.904198381100002,8.245162009580321,19.904198381100002,8.242
0.31,0,0.31,0.2,0.14,-0.45535291755487606,0,2258.826474567357,0.354,2258.826474567357,0.35413078826836936
0.19,0,0.19,0.06,0.18,-0.06716289848127023,0,27.427779420333444,3.679887259403949,27.427779420333444,3.6816
0.11,0,0.11,0.1,-0.14,0.24845612034582615,1,223.41125208502478,0.8735,223.41125208502478,0.8722131979101229
0.17,0,0.17,0.15,0.45,-3.0307202571393974,0,180.37717881324733,3.6907860302569584,180.37717881324733,3.70685
0.13,0,0.13,0.07,0.25,-1.6177949699833731,0,216.39166892074655,3.6993636377225094,216.39166892074655,3.7061
0.16,0,0.16,0.1,0.25,-0.845244812847648,0,111.39560473905777,3.69925207516279,111.39560473905777,3.7061
0.1,0,0.1,0.05,0.69,-5.380436783962068,0,215.69156106767323,3.7105933686340826,215.69156106767323,3.7347963
0.26,0,0.26,0.14,-0.45,4.377205003937056,1,214.70537435231705,3.7468,214.70537435231705,3.7256636095535507
0.34,0,0.34,0.39,-0.75,0.39526211262773037,1,13.281863279269707,3.7493,13.281863279269707,3.7187906021763686
0.25,0,0.25,0.03,-0.57,0.5217827468958456,1,18.165497804997102,3.7133,18.165497804997102,3.683833505811855
0.3,0,0.3,0.21,-0.68,6.044344144282947,1,217.39585482002497,3.7081,217.39585482002497,3.679554978921875
0.18,0,0.18,0.12,-0.48,4.095829471506953,1,218.43723069522417,3.6815,218.43723069522417,3.6620130984726362
0.21,0,0.21,0.14,-0.47,0.5765645250613974,1,30.227580920500774,3.6792,30.227580920500774,3.659390039362368
0.37,0,0.37,0.34,-0.36,1.7423824825079888,1,144.82730568526287,3.2928,144.82730568526287,3.280110680508454
0.1,0,0.1,0.03,0.11,-0.08824337780184588,0,19.904589400742225,8.247,19.904589400742225,8.249783918167244
0.25,0,0.25,0.09,0.28,-1.1806996078180565,0,2268.8598979013045,0.35315023669519324,2268.8598979013045,0.3536
0.1,0,0.1,0.03,0.13,-0.09125662017265856,0,0.37496611131507795,291.11,0.37496611131507795,291.2951509807011
0.29,0,0.29,0.07,0.34,-0.1614369069533696,0,327.97115649065614,0.3533784467120117,327.97115649065614,0.3538
0.36,0,0.36,0.33,0.07,-0.2939603516760211,0,132.99140469971482,3.6503,132.99140469971482,3.6517803110562332
0.19,0,0.19,0.07,0.36,-0.6139253119600226,0,0.18516512026919127,1173.769197912702,0.18516512026919127,1176.85
0.14,0,0.14,0.06,0.38,-0.8114044383312753,0,0.21269555063879453,1173.2097787115683,0.21269555063879453,1176.79
