buyDiffBps,sellDiffBps,Diff,DexSlip,CexSlip,netProfit,isProfitable,executedQtyDst,executedDstPrice,executedQtySrc,executedSrcPrice
0.12,0,0.12,0.09,-0.25,0.6064764143369916,1,83.91237658200963,2.786884873549596,83.91237658200963,2.7791
0.17,0,0.17,0.1,-0.21,1.9013618016105638,1,357.091637265,2.0800405847891343,357.091637265,2.0743
0.19,0,0.19,0,0.42,-0.38853625881872283,0,357.06027337817903,2.0772,357.06027337817903,2.077872713143285
0.23,0,0.23,0.06,-0.03,0.49975148532395264,1,1.0414668429,278.97564860631627,1.0414668429,278.44
0.16,0,0.16,0.11,0.8,-5.505701780745116,0,354.5235986427562,2.0776259,354.5235986427562,2.092740234614448
0,0,0,0,0,3.5581323977676753,1,355.4491017964072,2.0889280300539084,355.4491017964072,2.0785
0.14,0,0.14,0.05,0.35,-0.14543262566105522,0,24.31813050382409,2.1211,24.31813050382409,2.1266561996559514
0,0,0,0,0,0.10427519904587274,1,24.204468016842117,2.127633623848545,24.204468016842117,2.1229
0.24,0,0.24,0.07,0,1.097076694800017,1,2.670389461626575,279.82679558091155,2.670389461626575,279.36
0.11,0,0.11,0.04,-0.01,0.11203695073524965,1,0.7826566014055365,279.5690633760138,0.7826566014055365,279.37
0.15,0,0.15,0.08,-0.14,1.374669675918945,1,2.5328682858906966,279.62865812855944,2.5328682858906966,279.03
0.24,0,0.24,0.11,0.34,-1.0835763561399578,0,1.6601914520652399,279.34,1.6601914520652399,279.93681356560614
0.16,0,0.16,0.1,-0.25,2.2172753930601914,1,349.13671922997014,2.1404,349.13671922997014,2.1336211832515124
0.17,0,0.17,0.04,0,0.8998039006005405,1,337.1091980063435,2.2100111785913974,337.1091980063435,2.2069
0.13,0,0.13,0.06,0.01,0.17756209936854295,1,169.37036865268942,2.8039091476138154,169.37036865268942,2.8023
0.14,0,0.14,0,0.09,0.27442996168436096,1,336.80398370303305,2.212218619887097,336.80398370303305,2.21096137
0.17,0,0.17,0.08,0.07,0.009186867258656778,1,1.2193676619868201,279.1733687978347,1.2193676619868201,279.11
0.14,0,0.14,0.08,-0.03,0.13827077263395945,1,0.749792030407822,279.200252216786,0.749792030407822,278.96
0.12,0,0.12,0.04,0.4,-0.23341927449598165,0,32.2949391831,2.139000064633938,32.2949391831,2.1458
0.31,0,0.31,0.59,-0.32,0.003913056502662807,1,30.975572435228102,2.1519,30.975572435228102,2.1513432928268426
0.2,0,0.2,0.09,0.04,0.40180424209203786,1,336.2316578479621,2.2231,336.2316578479621,2.221460357958757
0.1,0,0.1,0.08,-0.44,3.2850467553565585,1,353.02457466918713,2.116528739394913,353.02457466918713,2.1068
0.16,0,0.16,0.13,-0.38,3.1110075155705306,1,353.91156474233503,2.1197,353.91156474233503,2.110485707195803
0.11,0,0.11,0.12,0.13,-1.1824142857788207,0,337.1739671045449,2.21515371,337.1739671045449,2.21821751668063
0.24,0,0.24,0.11,-0.2,1.5259448018722257,1,1.7614879755134827,280.42,1.7614879755134827,279.49763429777755
0.12,0,0.12,0.02,0.05,0.2768249312233223,1,338.1737357281462,2.20700609,338.1737357281462,2.205746100872956
0.15,0,0.15,0.05,0.05,0.021370241795373415,1,32.60999152335922,2.207,32.60999152335922,2.2059032719610436
0.58,0,0.58,0.05,0.01,0.8520383110096087,1,1180.0571544230875,0.14498,1180.0571544230875,0.14422897260701537
0.13,0,0.13,0.07,0.2,-0.26751709695526155,0,0.6117028847744591,278.2583199076438,0.6117028847744591,278.64
0.23,0,0.23,0.11,0.06,0.1965892425729377,1,1.685483493617088,278.44232517095116,1.685483493617088,278.27
0.21,0,0.21,0.09,0.03,0.27457242311550933,1,143.0496057393126,2.8162,143.0496057393126,2.8137173389593304
0.18,0,0.18,0.02,0.2,-0.02815911668744396,0,16.050146457415615,2.8144,16.050146457415615,2.8155915660894584
0.13,0,0.13,0.05,0.06,-0.02922386936036088,0,0.9158353266899832,278.52379523502157,0.9158353266899832,278.5
0.2,0,0.2,0.01,-0.22,0.1643508788783493,1,14.906904242765407,2.8173,14.906904242765407,2.8057113884191067
0.14,0,0.14,0.07,0.22,-1.0024378400254983,0,218.07263837551847,2.8078,218.07263837551847,2.8118352470432533
0.13,0,0.13,0.05,0.22,-0.4115811717997538,0,0.9069874213794331,278.4118930954405,0.9069874213794331,278.81
0.1,0,0.1,0,0.22,-0.05518067996139813,0,0.14497965762795378,278.18502719531654,0.14497965762795378,278.51
0.14,0,0.14,0.06,0.08,-0.13013748127952887,0,182.3254766740623,2.805047244792184,182.3254766740623,2.8052
0.31,0,0.31,0.12,0.08,0.5043910816469288,1,210.16328120132368,2.8081616285513293,210.16328120132368,2.8052
0.43,0,0.43,0,0.42,-0.005120521309940444,0,280.4701636601562,0.14389,280.4701636601562,0.14387947891989164
0.15,0,0.15,0,0.28,-0.060219624698263655,0,14.535832726141159,2.7972,14.535832726141159,2.8007833996867806
0.18,0,0.18,0.01,0.14,-0.14883800057628185,0,54.56906231790607,2.7972,54.56906231790607,2.7993680761832396
0.18,0,0.18,0.08,0.3,-1.6815615613698554,0,264.39914746354606,2.7965,264.39914746354606,2.802300635640873
0.17,0,0.17,0.01,0.16,-0.07740335791667922,0,22.245166230486692,2.7965,22.245166230486692,2.799420258530365
0.1,0,0.1,0.08,-0.25,1.258135623798591,1,1.7759372721868187,278.47412954570603,1.7759372721868187,277.71
0.14,0,0.14,0.06,-0.1,0.938658994383523,1,212.3173405138159,2.8019,212.3173405138159,2.7969186010096903
0.1,0,0.1,0.08,-0.1,0.5795338665929028,1,116.72846110197554,2.8019,116.72846110197554,2.796374816548281
0.13,0,0.13,0.08,0.18,-0.37371912327941875,0,94.09935909779657,2.7871,94.09935909779657,2.7905141173926307
0.07,0,0.07,0.03,0.08,-0.1815695694232077,0,1.2083736514877046,278.60546163474964,1.2083736514877046,278.7
0.12,0,0.12,0.05,0.08,-0.06362586410550759,0,0.845368748875872,278.6804720582261,0.845368748875872,278.7
0.17,0,0.17,0.11,0.17,-0.9226117456290108,0,364.14977756334156,2.0298,364.14977756334156,2.0319276451330377
0.06,0,0.06,0,0.11,-0.02705913698184422,0,0.1492023520993663,277.85421219358966,0.1492023520993663,277.98
0.16,0,0.16,0.02,-0.03,0.08397033332890559,1,27.296852738164997,2.046485488119877,27.296852738164997,2.043
0.15,0,0.15,0.1,0.17,-0.07474445188583469,0,27.297166696434644,2.0457,27.297166696434644,2.0480290361893845
0.08,0,0.08,0,-0.15,0.08986933582771466,1,0.1614640795896808,278.51229272962104,0.1614640795896808,277.9
0.05,0,0.05,0.01,-0.15,0.1612493380688858,1,0.3582297229749231,278.4058094670764,0.3582297229749231,277.9
0.15,0,0.15,0.08,-0.26,0.15497415427736583,1,24.1558131771,2.052126030143075,24.1558131771,2.0453
0.12,0,0.12,0.01,-0.25,0.17647865203228177,1,24.131629235343457,2.0526,24.131629235343457,2.044876312276794
0.09,0,0.09,0.03,-0.11,0.2577466109216411,1,0.6256707164644093,279.0977720465734,0.6256707164644093,278.63
0.21,0,0.21,0.15,-0.64,4.990551283620264,1,332.57053962000003,2.2144488830594877,332.57053962000003,2.199
0.13,0,0.13,0.08,-0.35,2.0630475493252765,1,265.9709932407,2.0404647566543472,265.9709932407,2.0323
0.12,0,0.12,0.11,0.35,-1.934052582696398,0,265.42282001586915,2.0423871,265.42282001586915,2.0492653079621412
0.14,0,0.14,0.08,-0.18,1.5176986395413175,1,360.26412895707904,2.0605248436722374,360.26412895707904,2.0559
0.16,0,0.16,0.1,-0.27,2.315028268469249,1,360.81125743275226,2.0631,360.81125743275226,2.056271204726143
0.16,0,0.16,0.09,0.01,0.24569328473505966,1,276.4221960159,2.055699973410653,276.4221960159,2.0544
0.13,0,0.13,0.13,-0.29,1.556839505148635,1,276.41521602226203,2.0366,276.41521602226203,2.030560430344745
0.28,0,0.28,0.14,0.21,-0.48421925410428945,0,195.84833942823926,2.7808837572480836,195.84833942823926,2.7828
0.36,0,0.36,0.08,0.17,0.6413823592457467,1,266.73866090712744,2.7857616870121458,266.73866090712744,2.7828
0.39,0,0.39,0.08,0.07,1.6169920472262485,1,266.3551401869159,2.7906289380350877,266.3551401869159,2.784
0.25,0,0.25,0.1,-0.1,0.6750528624583914,1,2132.016174204887,0.14294,2132.016174204887,0.1425947854797016
0.16,0,0.16,0.1,0.06,-0.17228897402260576,0,346.2118003575,2.022906941002042,346.2118003575,2.023
0.06,0,0.06,0.02,0.13,-0.13744052147538222,0,0.4376653501444106,280.0219733171974,0.4376653501444106,280.28
0.14,0,0.14,0.08,0.51,-3.06705499377867,0,320.55741321004484,2.012262872165538,320.55741321004484,2.0214283
0.11,0,0.11,0.01,0.07,0.0035290009699420945,1,20.48852784273944,2.014875217822403,20.48852784273944,2.0143
0.22,0,0.22,0.18,0.44,-3.154511152065829,0,366.20726165206906,2.0123,366.20726165206906,2.0205115449157818
0.23,0,0.23,0.1,-0.16,1.104325700298718,1,1.54690706754492,280.18,1.54690706754492,279.410071275952
0.29,0,0.29,0.08,-0.14,2.4194870119027536,1,2.6500606246308243,280.18,2.6500606246308243,279.21097091998706
0.26,0,0.26,0.02,-0.16,2.667635860211135,1,2.6509464783249004,280.18,2.6509464783249004,279.1176683686009
0.24,0,0.24,0.12,-0.16,0.6935367394686105,1,1.0370109168506148,280.18,1.0370109168506148,279.4551795849093
0.23,0,0.23,0.16,0.24,-0.7405029039247495,0,332.88349077822767,2.226520793408108,332.88349077822767,2.2283
0.24,0,0.24,0.03,0.71,-4.370719658895102,0,365.2760145103371,2.0141,365.2760145103371,2.0256627060276373
0.13,0,0.13,0.08,-0.25,2.044915707936973,1,361.47354203647143,2.042265618780795,361.47354203647143,2.0362
0.19,0,0.19,0.1,0.5,-3.0924510114681802,0,361.495534005772,2.0387,361.495534005772,2.046846863641158
0.14,0,0.14,0.08,0.02,0.03533896306091448,1,1216.999849427759,0.14188741525415455,1216.999849427759,0.14183
0.13,0,0.13,0.05,-0.37,0.7073108747185974,1,1169.092289729541,0.1423134712816299,1169.092289729541,0.14168
0.3,0,0.3,0.07,0.3,-0.05493966977955931,0,20.502005110766813,2.7985,20.502005110766813,2.8006200217873443
0.19,0,0.19,0.07,-0.02,0.2666488416038556,1,107.6530510987359,2.8036,107.6530510987359,2.8005623521388534
0.18,0,0.18,0.08,0.19,-0.8063937327051177,0,263.94867886291297,2.8008,263.94867886291297,2.8032949556239126
0.14,0,0.14,0.07,0.04,0.08151473817784885,1,217.8025932131843,2.7998,217.8025932131843,2.798865780277123
0.09,0,0.09,0.03,-0.1,0.22160749290309395,1,61.14353688071725,2.7997,61.14353688071725,2.7955156786801
0.14,0,0.14,0.07,-0.1,0.9432733311968597,1,219.9116168310624,2.7997,219.9116168310624,2.7948507307467776
0.11,0,0.11,0.02,-0.15,1.6202051487821483,1,334.0505748560238,2.2233,334.0505748560238,2.2180051608033904
0.1,0,0.1,0.03,-0.21,1.8983310400455493,1,351.035103510351,2.1123302757615385,351.035103510351,2.1065
0.07,0,0.07,0.06,-0.42,0.18440686535879225,1,20.910857176841578,2.1181423422973227,20.910857176841578,2.1089
0.08,0,0.08,0.06,-0.05,0.025769347146690408,1,21.004244102678868,2.1194507539703498,21.004244102678868,2.1178
0.06,0,0.06,0.04,-0.01,0.028931204629451146,1,86.95832543313381,2.1186771373796507,86.95832543313381,2.1179207
0.36,0,0.36,0.16,0.76,-4.319962023842969,0,348.8442936637393,2.1119832,348.8442936637393,2.1239444430018373
0.22,0,0.22,0.12,0.46,-2.728107256750908,0,349.4637109915763,2.1127958,349.4637109915763,2.120179794627831
0.15,0,0.15,0.29,-0.46,1.4388858681046168,1,220.74077724384895,2.1324,220.74077724384895,2.1254550783868535
0.31,0,0.31,0.15,0.11,0.014470786788740959,1,20.536309156077493,2.1258,20.536309156077493,2.124670196011698
0,0,0,0,0,0.00036868664361977034,1,0.36946677442395354,2.1286,0.36946677442395354,2.1271763915046282
0.11,0,0.11,0,-0.36,0.185113117907612,1,19.487749202693927,2.1081205721962433,19.487749202693927,2.0982
0.09,0,0.09,0,-0.19,1.903886750268677,1,351.9924098671727,2.109830851978437,351.9924098671727,2.104
0.28,0,0.28,0.17,-0.22,2.322344412624155,1,351.2632232999186,2.1192,351.2632232999186,2.112164752204994
0.08,0,0.08,0,0.35,-0.10665003339633469,0,19.79327909734759,2.103932592229273,19.79327909734759,2.1089
0.09,0,0.09,0.08,0.08,-0.03905774423649662,0,22.486014861312476,2.0973824971156865,22.486014861312476,2.0987
0.09,0,0.09,0,-0.09,1.0559854725585363,1,354.5693151992365,2.0970976396594883,354.5693151992365,2.0937
0.1,0,0.1,0.06,-0.01,0.08908370864064356,1,144.41611934251569,2.0948358214950082,144.41611934251569,2.0938
0.2,0,0.2,0.05,0.05,0.5542236351512162,1,335.8951175406871,2.215293048759085,335.8951175406871,2.2132
0.34,0,0.34,0.09,0.05,1.3395991312433213,1,264.9218001705,2.8030171866644635,264.9218001705,2.7974
0.1,0,0.1,0.08,-0.02,0.15946352897738925,1,354.1974543547695,2.0980698247923284,354.1974543547695,2.0972
0.06,0,0.06,0.04,-0.01,0.007405515637407545,1,82.11684438415378,2.0980097846191166,82.11684438415378,2.0975
0.06,0,0.06,0.02,-0.1,0.7921628227851194,1,354.0961730925034,2.0989569316973085,354.0961730925034,2.0963
0.06,0,0.06,0.03,-0.12,0.9772881804456574,1,353.6747905559787,2.10138351628533,353.6747905559787,2.0982
0.31,0,0.31,0.01,0.15,0.10117506017391661,1,33.7288997727,2.2127422033613997,33.7288997727,2.2093
0.34,0,0.34,0.19,0.66,-4.1122995670155085,0,350.3846337939872,2.109,350.3846337939872,2.1203147294319193
0.37,0,0.37,0.04,0.64,-1.729761421259317,0,351.49789361349616,2.1091,351.49789361349616,2.113599294614591
0.36,0,0.36,0.02,0.6,-0.37004660726234834,0,53.06481896120309,2.1097,53.06481896120309,2.1162515428933064
0.22,0,0.22,0.1,0.5,-0.4083423658816218,0,47.69233058033318,2.1058,47.69233058033318,2.113940853240133
0.13,0,0.13,-0.09,0.34,-1.0768345652044042,0,352.8359874360392,2.1057868,352.8359874360392,2.108417583495097
0.16,0,0.16,0.13,-0.15,0.7138061097987866,1,216.11387999383825,2.1121,216.11387999383825,2.108374663455171
0.14,0,0.14,0.03,-0.23,2.433322264051404,1,353.44359827130967,2.1121,353.44359827130967,2.10479296736038
0.1,0,0.1,-0.06,0.04,0.043376261081585724,1,20.378563597001627,2.0975480335762837,20.378563597001627,2.095
0.13,0,0.13,0.07,-0.03,0.5115458833930362,1,355.16517089936985,2.0960902222333333,355.16517089936985,2.0942307
0.08,0,0.08,0.05,-0.08,0.6802300680960025,1,355.23300229182587,2.0950338909913975,355.23300229182587,2.0927
0.18,0,0.18,0.05,0.58,-3.4929637057000753,0,354.0645706280787,2.0916545,354.0645706280787,2.101101498747369
0.16,0,0.16,0.06,0.54,-3.3699234537550806,0,353.9819598254322,2.0924903,353.9819598254322,2.1015918448693545
0.15,0,0.15,0.09,0.45,-1.591939563070398,0,183.54591230798172,2.0953458192774774,183.54591230798172,2.1036
0.13,0,0.13,0.06,0.01,0.014429921256146973,1,22.627996734855213,2.0918,22.627996734855213,2.090743937890298
0.25,0,0.25,0.09,0.42,-2.0950524082780246,0,264.94184229,2.808084732824427,264.94184229,2.815430709446962
0.48,0,0.48,0.33,-0.08,0.25139520112139757,1,74.56458291,2.1017918678933842,74.56458291,2.098
0.1,0,0.1,0.11,-0.45,1.4781493316270142,1,163.08546856,2.1109287788518287,163.08546856,2.101442944785276
0.1,0,0.1,0.05,-0.44,3.533248240474609,1,353.23642218,2.1130251076475868,353.23642218,2.1026
0.06,0,0.06,0.07,-0.28,0.15875091546646936,1,30.02677534,2.1087087202380386,30.02677534,2.103
0.35,0,0.35,0.06,1.21,-6.966174949372448,0,350.70322442,2.1075,350.70322442,2.1269419471094277
0.19,0,0.19,0.05,1.26,-8.40504774907159,0,350.19106578,2.1064726,350.19106578,2.1300526252462557
0.12,0,0.12,0.17,-0.4,0.1532730722771737,1,22.04832635,2.112774242239322,22.04832635,2.1054
0.1,0,0.1,0.05,-0.47,3.659827487593144,1,352.26897105,2.1186130210902143,352.26897105,2.1078
0.27,0,0.27,0.08,1.04,-0.8563586154490314,0,46.95400753,2.1111,46.95400753,2.1289160233470006
0.28,0,0.28,0.1,0.31,-1.0840995204557589,0,354.07470692,2.1108603902018763,354.07470692,2.1135
0.14,0,0.14,0.11,0.21,-1.414041039197956,0,353.7221432,2.109924380919571,353.7221432,2.1135
0.13,0,0.13,0.07,-0.07,0.6710579229712633,1,2.2025069681646605,278.4403672107483,2.2025069681646605,278.08
0.16,0,0.16,0.11,0.13,-0.4449884568221435,0,220.126766772789,2.098719266055046,220.126766772789,2.1003210321860406
0.17,0,0.17,0,0.01,0.08255102202730806,1,29.308948020108073,2.1016,29.308948020108073,2.0983630991397564
0.24,0,0.24,0.02,-0.04,1.8160895388151534,1,355.85053373562624,2.1017,355.85053373562624,2.096176142183825
0.22,0,0.22,0.04,-0.04,1.4912907444021384,1,355.69596183327735,2.1017,355.69596183327735,2.097087060408158
0.15,0,0.15,0.05,0.2,-0.8586758272812693,0,336.3390441839495,2.220333880093834,336.3390441839495,2.22244282
0.14,0,0.14,0.09,0.57,-4.035235400820704,0,357.51940956580086,2.0876524715300264,357.51940956580086,2.0985217
0.09,0,0.09,0.08,0.5,-1.2925884388767757,0,120.08167276782649,2.086633082505945,120.08167276782649,2.09698
0.16,0,0.16,0.02,0.81,-5.121777941097759,0,355.4509752156778,2.0845401,355.4509752156778,2.0985324306604958
0.11,0,0.11,0.05,0.27,-1.7317905306269747,0,356.13422047771763,2.0903848301951617,356.13422047771763,2.0948295
0.28,0,0.28,0.23,-0.09,0.9305071292273572,1,355.91274397244547,2.0914920232741934,355.91274397244547,2.0884593
0.17,0,0.17,0.12,-0.1,2.253997472135732,1,355.997894636107,2.094550401097715,355.997894636107,2.0878
0.34,0,0.34,0.1,-0.46,5.042187690663514,1,355.1330289242942,2.1094,355.1330289242942,2.0947800948094497
0.15,0,0.15,0.02,-0.47,4.503564413264021,1,354.7599072031191,2.1101,354.7599072031191,2.0969832974222267
0.27,0,0.27,0.17,-0.5,0.5374125396333599,1,45.05596799168059,2.1101,45.05596799168059,2.097750313952905
0.12,0,0.12,0.08,0.51,-3.7157957968958755,0,356.3047746755424,2.088889077273118,356.3047746755424,2.0989
0.16,0,0.16,0.1,0.05,-0.4664879423983654,0,334.0856472388923,2.2258,334.0856472388923,2.226751152431419
0.12,0,0.12,0.06,-0.36,2.9816016206655824,1,357.06734609134213,2.0894,357.06734609134213,2.080631869960886
0.12,0,0.12,0.07,-0.38,3.0476264676954394,1,357.0989523202312,2.0894,357.0989523202312,2.080447716726359
0.24,0,0.24,0.07,0.06,0.10753581725949438,1,0.2921811133200676,279.04,0.2921811133200676,278.61614693357683
0.24,0,0.24,0.08,-0.04,0.2158407027681828,1,0.4576079877055119,279.04,0.4576079877055119,278.51252037588694
0.13,0,0.13,0.08,0.67,-4.802841623485616,0,360.29483076326255,2.063282346918977,360.29483076326255,2.0762
0.19,0,0.19,0.02,-0.09,1.0699514086059598,1,361.51597371971775,2.0584,361.51597371971775,2.055028695843985
0.19,0,0.19,0.04,-0.09,0.8965219763063744,1,361.43170238026744,2.0584,361.43170238026744,2.0555078459010145
0.25,0,0.25,0.07,0.27,-0.8248996501034621,0,336.359509759419,2.2069266408758432,336.359509759419,2.20893769
0.12,0,0.12,0.07,0.28,-1.2429231677101258,0,238.1941652013,2.0484932894457692,238.1941652013,2.0533017
0.27,0,0.27,0.12,-0.42,1.971752491124267,1,1.2875607530255757,278.78,1.2875607530255757,277.1928580156952
0.26,0,0.26,0.08,-0.42,4.307757902879414,1,2.673731018902251,278.78,2.673731018902251,277.1131029119753
0.12,0,0.12,0.08,0.17,-1.0855369723013846,0,362.684156428956,2.044015738926316,362.684156428956,2.0466
0.19,0,0.19,0.09,0.08,-0.026407211096847766,0,364.04386978245674,2.0356,364.04386978245674,2.035265418540788
0.15,0,0.15,0.13,0.08,-0.3405030391843594,0,211.5845963262291,2.0356,211.5845963262291,2.0368021797557314
0.14,0,0.14,0.07,-0.39,0.22547663546582575,1,25.25279462657624,2.0379,25.25279462657624,2.028563640480741
0.14,0,0.14,0.09,-0.5,2.294480064307182,1,208.8092499867,2.0344953014632194,208.8092499867,2.0231
0.14,0,0.14,0.14,-0.56,2.308017262625267,1,205.2877814507759,2.0374,205.2877814507759,2.0257496820370466
0.13,0,0.13,0.1,0.11,-0.7483685824338728,0,368.3818046234154,2.012170931617409,368.3818046234154,2.0138
0.13,0,0.13,0.04,-0.3,2.7772967026692927,1,369.7996351458555,2.0115,369.7996351458555,2.0035874256819253
0.27,0,0.27,0.02,0.09,0.26062519992944133,1,64.52672844644547,2.8051000470328478,64.52672844644547,2.8005
0.29,0,0.29,0.09,-0.43,4.199835785500815,1,264.2653352353781,2.808554206850202,264.2653352353781,2.7921
0.14,0,0.14,0.04,-0.22,2.1721978313407186,1,334.66015857561206,2.2209,334.66015857561206,2.2139650628074317
0.09,0,0.09,0.03,-0.04,0.5810564664453697,1,335.45401715308253,2.2109,335.45401715308253,2.2087256706241285
0.11,0,0.11,0.08,-0.4,1.1809099142275847,1,103.81584307979237,2.8226395731793548,103.81584307979237,2.8107
0.12,0,0.12,0.08,-0.44,1.0619822070421776,1,83.4348912662176,2.823993073212061,83.4348912662176,2.8107
0.14,0,0.14,0.1,0.21,-0.729564488811546,0,140.93928732903453,2.8151865921792725,140.93928732903453,2.8198
0.12,0,0.12,0.08,0.21,-0.44135103714341184,0,82.69836049992674,2.8151261475154183,82.69836049992674,2.8199
0.1,0,0.1,0.08,-0.29,0.8475160100265803,1,102.24493639363101,2.8266544065061683,102.24493639363101,2.8177999999999996
0.14,0,0.14,0.06,-0.23,1.123675151051001,1,137.12400941965387,2.837162023241123,137.12400941965387,2.8284
0.2,0,0.2,0.16,-0.38,2.972033635462897,1,336.65609424558227,2.207869673845222,336.65609424558227,2.1986
0.1,0,0.1,0,-0.12,0.08001203661091134,1,20.321430693124725,1.9869347099493697,20.321430693124725,1.9826000000000001
0.12,0,0.12,0.05,0.48,-0.18882322453457945,0,22.20438285817557,1.986,22.20438285817557,1.9941066717689493
0.12,0,0.12,0.05,0.34,-0.12530050177668314,0,21.14592522161011,1.9861,21.14592522161011,1.9916282952216575
0.12,0,0.12,0.02,0.19,-0.8542787277245565,0,334.6782635473462,2.22368808,334.6782635473462,2.2257958796138455
0.19,0,0.19,0.08,-0.01,0.28790286866804143,1,1.1004672900628791,277.5471281682058,1.1004672900628791,277.23
0.14,0,0.14,0.07,-0.01,0.4414508018021702,1,2.343673038994329,277.4738532978335,2.343673038994329,277.23
0.1,0,0.1,0.02,0.27,-0.1862311084323958,0,44.63814481631176,1.9477175262944464,44.63814481631176,1.9515
0.12,0,0.12,0.08,0.8,-5.4358498474933565,0,380.3951823659688,1.9443926,380.3951823659688,1.9582937285554936
0.12,0,0.12,0.07,0.73,-0.48360771861881896,0,44.844102140759894,1.9448,44.844102140759894,1.9551952389365925
0,0,0,0,0,1.7442864865181233,1,382.0708754295092,1.9508555190502013,382.0708754295092,1.9459
0.17,0,0.17,0.12,0.46,-3.263750899835877,0,339.3994540491356,2.199012679884718,339.3994540491356,2.20818913
0.17,0,0.17,0.04,-0.12,1.7325015357171014,1,338.16863100634635,2.2088649611796245,338.16863100634635,2.2033
0.17,0,0.17,0.1,0.2,-0.08941967302442849,0,28.69822179650837,1.9549751339236654,28.69822179650837,1.9577
0.14,0,0.14,0.05,0.1,-0.19494569695928166,0,338.79035925420646,2.201064796063087,338.79035925420646,2.2012
0.26,0,0.26,0.04,-0.22,0.22449918162095178,1,18.612892926443067,2.8564,18.612892926443067,2.843767232164221
0.17,0,0.17,0.1,-0.07,0.07249194871201159,1,30.135654122809033,1.9572,30.135654122809033,1.9544030390042855
0.18,0,0.18,0.07,0.14,-0.3372201192253249,0,337.46552448566007,2.195,337.46552448566007,2.1955602727990193
0.13,0,0.13,0.08,-0.19,0.11660790830398307,1,24.14254753470087,2.1991,24.14254753470087,2.193830204698662
0.16,0,0.16,0.07,-0.3,2.7672302948728924,1,338.15606567914165,2.1997,338.15606567914165,2.191076766616469
0.15,0,0.15,0.05,0.11,-0.14083378309657138,0,0.9292748756247359,278.2963069201008,0.9292748756247359,278.3922
0.15,0,0.15,0.06,0.1,-0.3148153475295129,0,2.2028496549023977,278.2927457784957,2.2028496549023977,278.38
0.14,0,0.14,0.05,-0.24,2.243203670188082,1,339.22862642544396,2.1912,339.22862642544396,2.184149099701176
0.2,0,0.2,0.06,0.22,-0.7158036355364519,0,341.4634146341463,2.1761478775,341.4634146341463,2.17780893
0.18,0,0.18,0.1,-0.28,2.5387477303163477,1,339.7524071526822,2.18290892834413,339.7524071526822,2.175
0.33,0,0.33,0.15,-0.13,1.1918095128046526,1,1.4926509416074494,277.85,1.4926509416074494,276.99597841324044
0.25,0,0.25,0.08,-0.13,2.0569451352869335,1,2.663779630625736,277.85,2.663779630625736,277.022239571168
0.24,0,0.24,0.08,-0.11,1.832123293750371,1,2.667578698325202,277.37,2.667578698325202,276.62771466247483
0.15,0,0.15,0.07,0.17,-0.7792634499125245,0,346.13583138173306,2.1368760525236805,346.13583138173306,2.1387
0.22,0,0.22,0.09,0.42,-0.8351445646943071,0,1858.8370529706624,0.1416,1858.8370529706624,0.1420209633642194
0.14,0,0.14,0.05,0.18,-0.20395963267224654,0,1185.460480306657,0.14154,1185.460480306657,0.141683742976022
0.15,0,0.15,0.03,0.18,-0.5548388841170395,0,5210.674465795258,0.14154,5210.674465795258,0.1416181732027232
0.09,0,0.09,0,0.24,-0.06878741239784764,0,0.14883849741850685,276.02304318137845,0.14883849741850685,276.43
0.21,0,0.21,0.08,-0.57,2.898753062374089,1,346.2510161769259,2.1371,346.2510161769259,2.128300754570056
0.17,0,0.17,0.07,0.03,0.4609836691264465,1,2.6666184239091106,276.67820764488465,2.6666184239091106,276.45
0.15,0,0.15,0.06,0.03,0.0929795252568101,1,0.6773942747460416,276.64258908927997,0.6773942747460416,276.45
0.12,0,0.12,0.04,0.2,-0.1997598336759605,0,0.5214765049080372,276.13216059541145,0.5214765049080372,276.46
0.08,0,0.08,0.04,0.25,-0.5352503127891147,0,0.8616167233682598,275.89396253907125,0.8616167233682598,276.46
0.08,0,0.08,0.02,0.22,-0.08972894478169888,0,0.21473184028858316,276.0973543575231,0.21473184028858316,276.46
0.17,0,0.17,0.08,0.03,0.08434032079532236,1,1502.748763492999,0.1408242888905135,1502.748763492999,0.14074
0.13,0,0.13,0.08,0.03,-0.004163765345439219,0,5245.202558635396,0.14076735964837397,5245.202558635396,0.14074
0.11,0,0.11,0.08,-0.23,0.7462567885016187,1,108.34806629153583,2.8218519579050825,108.34806629153583,2.8144
0.15,0,0.15,0.03,-0.37,0.4135968256194846,1,726.1754394360801,0.14107777051721354,726.1754394360801,0.14048
0.33,0,0.33,0.1,0.27,-0.41106893573422154,0,2.664440225145147,277.23,2.664440225145147,277.32883366139185
0.16,0,0.16,0.08,0.19,-1.0287398596005297,0,367.6438202412087,2.0075,367.6438202412087,2.009896697067274
0.11,0,0.11,0.05,-0.23,0.5230847855708851,1,0.6552561159980808,277.4637833377087,0.6552561159980808,276.61
0.12,0,0.12,0.06,-0.23,1.657649123991117,1,2.1135213718267916,277.44979673101534,2.1135213718267916,276.61
0.28,0,0.28,0.02,0.3,-0.041602342208720375,0,0.16571583979487725,276.96,0.16571583979487725,277.15565426244666
0.29,0,0.29,0.04,-0.51,0.40106591010771303,1,0.19503986213574068,278.53,0.19503986213574068,276.4179661000726
