id,pair,buyDiffBps,sellDiffBps,Diff,DexSlip,CexSlip,netProfit,isProfitable,executedQtyDst,executedDstPrice,executedQtySrc,executedSrcPrice,trade_ts,label_regression,label_class
1758641370215,"P3_2500_eth/usdc->P3_500_aave/eth",0.16,0,0.16,0.11,0.16,-0.6754325517499958,0,1.9354877805825126,278.83,1.9354877805825126,279.1232067801571,2025-09-23T15:29:30.215Z,-0.6754325517499958,0
1758641370188,"U3_3000_aave/usdc",0.23,0,0.23,0.08,0.16,-0.03775789149668042,0,0.46759150312472325,278.83,0.46759150312472325,278.8549837382744,2025-09-23T15:29:30.188Z,-0.03775789149668042,0
1758641370160,"P3_500_aave/usdc",0.23,0,0.23,0.1,0.16,-0.24250800346144297,0,1.6447037174767687,278.83,1.6447037174767687,278.92168183567065,2025-09-23T15:29:30.160Z,-0.24250800346144297,0
1758641293378,"U3_3000_aave/usdc",0.21,0,0.21,0.07,0.21,-0.11022968906860311,0,0.42288062035142615,279.26,0.42288062035142615,279.46481184639947,2025-09-23T15:28:13.378Z,-0.11022968906860311,0
1758641219820,"A3_100_avnt/usdc",0.18,0,0.18,0.09,-0.23,2.162035965711632,1,328.51412530199997,2.2212255023408503,328.51412530199997,2.2142,2025-09-23T15:26:59.820Z,2.162035965711632,1
1758641207482,"U4_3000_aave/usdc",0.17,0,0.17,0.02,-0.29,0.2085210691432958,1,0.17590161701515544,279.44,0.17590161701515544,278.1986705431126,2025-09-23T15:26:47.482Z,0.2085210691432958,1
1758641207446,"U3_3000_aave/usdc",0.19,0,0.19,0.06,-0.29,0.43414112685441286,1,0.38960003970037643,279.44,0.38960003970037643,278.26978683928314,2025-09-23T15:26:47.446Z,0.43414112685441286,1
1758641205467,"P3_500_aave/usdc",0.2,0,0.2,0.09,-0.29,1.506469921548774,1,1.4237247067275924,279.44,1.4237247067275924,278.3259931695616,2025-09-23T15:26:45.467Z,1.506469921548774,1
1758641169176,"P3_2500_cake/usdc",0.18,0,0.18,0.09,-0.25,2.0725567457050023,1,229.13802485178957,2.7729,229.13802485178957,2.763300405550541,2025-09-23T15:26:09.176Z,2.0725567457050023,1
1758641107591,"A3_100_avnt/usdc",0.19,0,0.19,0.11,-0.15,2.2320916844844456,1,328.5141960266112,2.2261,328.5141960266112,2.218860273974137,2025-09-23T15:25:07.591Z,2.2320916844844456,1
1758641092182,"A3_100_avnt/usdc",0.18,0,0.18,0.07,0.11,-0.1744253149352001,0,327.8052531963,2.2120103016341304,327.8052531963,2.2121,2025-09-23T15:24:52.182Z,-0.1744253149352001,0
1758641069549,"U3_3000_avnt/usdc",0.2,0,0.2,0.15,0.45,-3.060788198811226,0,327.81483411017723,2.2147,327.81483411017723,2.223594002323307,2025-09-23T15:24:29.549Z,-3.060788198811226,0
1758641011791,"A3_100_avnt/usdc",0.2,0,0.2,0.07,0.27,-0.8374738999415984,0,232.00223445630002,2.201830599593729,232.00223445630002,2.205,2025-09-23T15:23:31.791Z,-0.8374738999415984,0
1758641004446,"U3_3000_avnt/usdc",0.14,0,0.14,0.13,0.12,-0.7058771507856615,0,231.991950796511,2.2001,231.991950796511,2.202702659491086,2025-09-23T15:23:24.446Z,-0.7058771507856615,0
1758640939994,"P3_2500_cake/eth->U3_100_eth/usdc",0.15,0,0.15,0.11,0.24,-0.6152443241430665,0,98.61612930663244,2.747910802272531,98.61612930663244,2.7536,2025-09-23T15:22:19.994Z,-0.6152443241430665,0
1758640937940,"P3_2500_cake/usdc",0.12,0,0.12,0.05,0.14,-0.39518805167625953,0,148.75609057550247,2.7517937411257307,148.75609057550247,2.7539,2025-09-23T15:22:17.940Z,-0.39518805167625953,0
1758640930303,"A3_80_eth/usdc->A3_1500_zro/eth",0.13,0,0.13,0.11,-0.17,1.1764773452201163,1,378.7208932011588,1.9282,378.7208932011588,1.9247079104580274,2025-09-23T15:22:10.303Z,1.1764773452201163,1
